[2025-07-15 20:14:43 | ThreadId: 3 | DBG] Connection id "0HNE3IR09L07F" accepted.
[2025-07-15 20:59:38 | ThreadId: 22 | DBG] Execution plan of authorization filters (in the following order): ["None"]
[2025-07-15 20:59:38 | ThreadId: 22 | DBG] Execution plan of resource filters (in the following order): ["None"]
[2025-07-15 20:59:38 | ThreadId: 22 | DBG] Execution plan of action filters (in the following order): ["Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter (Order: -3000)","Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter (Order: -2000)"]
[2025-07-15 20:59:38 | ThreadId: 22 | DBG] Execution plan of exception filters (in the following order): ["None"]
[2025-07-15 20:59:38 | ThreadId: 22 | DBG] Execution plan of result filters (in the following order): ["Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter (Order: -2000)"]
[2025-07-15 20:59:38 | ThreadId: 22 | DBG] Executing controller factory for controller myapp_customerwebapp_azure.Server.Controllers.DashboardController (myapp-customerwebapp-azure.Server)
[2025-07-15 20:59:38 | ThreadId: 22 | DBG] Executed controller factory for controller myapp_customerwebapp_azure.Server.Controllers.DashboardController (myapp-customerwebapp-azure.Server)
[2025-07-15 20:59:38 | ThreadId: 22 | DBG] List of registered output formatters, in the following order: ["Microsoft.AspNetCore.Mvc.Formatters.HttpNoContentOutputFormatter","Microsoft.AspNetCore.Mvc.Formatters.StringOutputFormatter","Microsoft.AspNetCore.Mvc.Formatters.StreamOutputFormatter","Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonOutputFormatter"]
[2025-07-15 20:59:38 | ThreadId: 22 | DBG] No information found on request to perform content negotiation.
[2025-07-15 20:59:38 | ThreadId: 22 | DBG] Attempting to select an output formatter without using a content type as no explicit content types were specified for the response.
[2025-07-15 20:59:38 | ThreadId: 22 | DBG] Attempting to select the first formatter in the output formatters list which can write the result.
[2025-07-15 20:59:38 | ThreadId: 22 | DBG] Selected output formatter 'Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonOutputFormatter' and content type 'application/json' to write the response.
[2025-07-15 20:59:38 | ThreadId: 22 | INF] Executing ObjectResult, writing value of type 'System.Collections.Generic.List`1[[myapp_customerwebapp_azure.Models.Customer, myapp-customerwebapp-azure.Models, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]]'.
[2025-07-15 20:59:38 | ThreadId: 22 | INF] Executed action myapp_customerwebapp_azure.Server.Controllers.DashboardController.Load (myapp-customerwebapp-azure.Server) in 2.3953ms
[2025-07-15 20:59:38 | ThreadId: 22 | INF] Executed endpoint 'myapp_customerwebapp_azure.Server.Controllers.DashboardController.Load (myapp-customerwebapp-azure.Server)'
[2025-07-15 20:59:38 | ThreadId: 22 | DBG] Connection id "0HNE3JS4OBEA6" completed keep alive response.
[2025-07-15 20:59:38 | ThreadId: 22 | INF] Request finished HTTP/1.1 GET http://localhost:5138/api/dashboard/loadCustomers - 200 null application/json; charset=utf-8 10.6339ms
